,video_id,answer,question,video_name,question_id,question_type
105,6518,talk,what is people doing?,video6518,158685,3
106,6518,wrestle,what is doing?,video6518,158686,3
107,6518,wrestle,what are wrestlers doing?,video6518,158687,3
108,6518,wrestle,what are two people doing?,video6518,158688,3
109,6518,wrestle,what is two men doing?,video6518,158689,3
110,6518,wrestle,what are two men doing?,video6518,158690,3
111,6518,wrestle,what are two guys doing?,video6518,158691,3
112,6518,wrestle,what are boys doing?,video6518,158692,3
113,6518,wrestle,what is there are two people doing?,video6518,158693,3
114,6518,wrestle,what is two boys doing?,video6518,158694,3
115,6518,two,how many men are wrestling?,video6518,158695,3
116,6518,dominance,what does wrestler show?,video6518,158696,3
117,6518,competition,what are two guys wrestling in?,video6518,158697,3
118,6518,wrestler,who shows his dominance?,video6518,158698,3
119,6518,ground,what do wrestling play on?,video6518,158699,3
120,6518,wrestling,what play on the ground?,video6518,158700,3
121,6518,two,how many people are wrestling?,video6518,158701,3
122,6518,victory,what does a wrestler do?,video6518,158702,3
123,6518,two,how many boys wrestle in the middle of a gym?,video6518,158703,3
124,6518,wrestler,who does a victory dance?,video6518,158704,3
125,6518,two,how many guys are wrestling in a competition?,video6518,158705,3
126,6519,jump,what is animated pig doing?,video6519,158706,8
127,6519,show,what is animated cartoon doing?,video6519,158707,8
128,6519,character,who says the end of the alphabet?,video6519,158708,8
129,6519,jump,what is a pig doing?,video6519,158709,8
130,6519,involve,what is a cartoon doing?,video6519,158710,8
131,6519,jump,what is a cartoon hero doing?,video6519,158711,8
132,6519,jump,what is a cartoon character doing?,video6519,158712,8
133,6519,talk,what are a animate character doing?,video6519,158713,8
134,6519,alphabet,what does a cartoon character say the end of?,video6519,158714,8
135,6519,flower,what is a cartoon hero jumping from a flower to?,video6519,158715,8
136,6519,flower,what is a cartoon hero jumping from to a flower?,video6519,158716,8
137,6519,character,who are talking?,video6519,158717,8
138,6519,cartoon,what jumps between flowers?,video6519,158718,8
139,6519,character,who jumps on flowers?,video6519,158719,8
140,6519,pig,what teaches the alphabet on flowers?,video6519,158720,8
141,6519,jump,what is cartoon person doing?,video6519,158721,8
142,6519,pig,what is jumping?,video6519,158722,8
143,6519,jump,what is cartoon pig doing?,video6519,158723,8
144,6519,flip,what is on a kids game a little boy doing?,video6519,158724,8
145,6519,boy,who is jumping on flowers while holding a watering can in a cartoon?,video6519,158725,8
146,6519,cartoon,what is a boy jumping on flowers while holding a watering can in?,video6519,158726,8
147,6519,boy,who is flipping on flowers on a kids game?,video6519,158727,8
148,6519,cartoon,who is jumping from a flower to a flower?,video6519,158728,8
149,6519,character,who is jumping from flower to flower?,video6519,158729,8
150,6519,jump,what is in a cartoon a boy doing?,video6519,158730,8
151,6520,perform,what is two long jumpers a male and female are shown doing?,video6520,158731,3
152,6520,attempt,what is a woman and man doing?,video6520,158732,3
153,6520,sprint,what is to get the maximum length in the long jump competition doing?,video6520,158733,3
154,6520,wear,what is a girl in green dress doing?,video6520,158734,3
155,6520,perform,what are a pair of african american young adults doing?,video6520,158735,3
156,6520,cloth,what do a girl in green dress wearing jumping?,video6520,158736,3
157,6520,athlete,who jumps into the air?,video6520,158737,3
158,6520,athlete,who speeds down a track?,video6520,158738,3
159,6520,jump,what are two long jumpers a male and female shown performing?,video6520,158739,3
160,6520,air,what does a female athlete jump into?,video6520,158740,3
161,6520,jump,what is a female and then a male track and field athlete doing while a singer is singing?,video6520,158741,3
162,6520,track,what does a female athlete speed down?,video6520,158742,3
163,6520,girl,who is running?,video6520,158743,3
164,6520,track,who meet?,video6520,158744,3
165,6520,singer,who is singing?,video6520,158745,3
166,6520,mid,what jump then a boy does the same from the oppisate direction?,video6520,158746,3
167,6520,boy,who do stops in mid jump then does the same from the oppisate direction?,video6520,158747,3
168,6520,cloth,what do a girl in green dress wearing running?,video6520,158748,3
169,6520,everything,what do black male and female runners give at a race event?,video6520,158749,3
170,6520,jump,what are people participating in during a track meet?,video6520,158750,3
171,6520,track,what are people participating in long jump during meet?,video6520,158751,3
172,6521,foam,what is bill murray covered in while talking to david letterman?,video6521,158752,6
173,6521,murray,who is covered in white foam while talking to david letterman?,video6521,158753,6
174,6521,murray,who is hanging out on the late show with david letterman?,video6521,158754,6
175,6521,murray,who is talking to david letterman while covered in foam?,video6521,158755,6
176,6521,murray,who is covered in goo on late night tv?,video6521,158756,6
177,6521,bill,what murray in costume at late night talk show?,video6521,158757,6
178,6521,murry,who is being interviewed by david letterman?,video6521,158758,6
179,6521,david,what letterman interviewing comedic actor bill murray?,video6521,158759,6
180,6521,man,who is laughing about some thing?,video6521,158760,6
181,6521,letterman,who is bill murry being interviewed by?,video6521,158761,6
182,6521,two,how many men are talking about something?,video6521,158762,6
183,6521,man,who is talking while covered in cake?,video6521,158763,6
184,6521,man,who is talking on a television talk show?,video6521,158764,6
185,6521,goo,what is bill murray covered in on late night tv?,video6521,158765,6
186,6521,letterman,who is bill murray hanging out on the late show with?,video6521,158766,6
187,6521,man,who is covered in foam?,video6521,158767,6
188,6521,talk,what is a comedian doing?,video6521,158768,6
189,6521,laugh,what is a man doing?,video6521,158769,6
190,6521,talk,what is bill murray is covered in white foam while doing?,video6521,158770,6
191,6521,hang,what is bill murray doing?,video6521,158771,6
192,6521,interview,what is david letterman doing?,video6521,158772,6
193,6521,talk,what are two men doing?,video6521,158773,6
194,6521,actor,what do david letterman interviewing murray?,video6521,158774,6
195,6521,something,what are two men talking about?,video6521,158775,6
196,6521,foam,what is a man covered in?,video6521,158776,6
197,6521,man,who is discussing?,video6521,158777,6
198,6521,man,who is laughing?,video6521,158778,6
199,6521,discus,what is a man doing?,video6521,158779,6
200,6521,thing,what is a man laughing about?,video6521,158780,6
201,6522,depict,what is a screen doing?,video6522,158781,1
202,6522,play,what is doing?,video6522,158782,1
203,6522,dance,what are people doing?,video6522,158783,1
204,6522,play,what is gameplay footage of someone doing?,video6522,158784,1
205,6522,play,what is clip of the video game where you simulate doing?,video6522,158785,1
206,6522,play,what is a person doing?,video6522,158786,1
207,6522,play,what is a woman doing?,video6522,158787,1
208,6522,prepare,what is a person doing?,video6522,158788,1
209,6522,play,what is a recording of a person doing?,video6522,158789,1
210,6522,play,what is cartoon characters doing?,video6522,158790,1
211,6522,guitar,what is a woman playing?,video6522,158791,1
212,6522,guitar,who do game play of?,video6522,158792,1
213,6522,woman,who is playing the guitar?,video6522,158793,1
214,6522,cartoon,what plays for a guitar hero video?,video6522,158794,1
215,6522,meal,what is a person preparing in the kitchen?,video6522,158795,1
216,6522,kitchen,what is a person preparing a meal in?,video6522,158796,1
217,6522,game,what play of guitar hero?,video6522,158797,1
218,6522,guitar,who is a person playing on a television?,video6522,158798,1
219,6522,television,what is a person playing guitar hero on?,video6522,158799,1
220,6522,guitar,who is a person playing a game of?,video6522,158800,1
221,6522,someone,what is playing the video game guitar hero?,video6522,158801,1
222,6522,person,who is preparing a meal in the kitchen?,video6522,158802,1
223,6522,person,who is playing guitar hero the video game?,video6522,158803,1
224,6522,person,who is playing guitar hero on a television?,video6522,158804,1
225,6522,person,who is playing a game of guitar hero?,video6522,158805,1
226,6523,hear,what is a man doing?,video6523,158806,7
227,6523,arrange,what is there is a man doing?,video6523,158807,7
228,6523,wear,what is a man doing?,video6523,158808,7
229,6523,phone,what is a man removing?,video6523,158809,7
230,6523,wear,what is a lady doing?,video6523,158810,7
231,6523,phone,what is a man talking with?,video6523,158811,7
232,6523,man,who is hearing something through headphones from a device kept in the street?,video6523,158812,7
233,6523,talk,what is a man wears black dress and doing?,video6523,158813,7
234,6523,look,what is a male movie director wears headphones while doing?,video6523,158814,7
235,6523,stand,what is a man with headphones over his head while doing?,video6523,158815,7
236,6523,star,what is a man with a black hood takes earphones off while doing?,video6523,158816,7
237,6523,wear,what is this shows a man in a black hoodie doing?,video6523,158817,7
238,6523,dres,what does a man wear?,video6523,158818,7
239,6523,talk,what is a man doing?,video6523,158819,7
240,6523,phone,what did a man keep?,video6523,158820,7
241,6523,man,who kept head phone?,video6523,158821,7
242,6523,something,what is a man hearing through headphones from a device kept in the street?,video6523,158822,7
243,6523,man,who is talking with head phone?,video6523,158823,7
244,6523,headset,what does a man wearing a hoody dress remove from his head?,video6523,158824,7
245,6523,camera,what men taking the scene video and checking for perfection?,video6523,158825,7
246,6523,conversation,what are group of blonde women having?,video6523,158826,7
247,6523,man,who wears black dress?,video6523,158827,7
248,6523,man,who dress removing headphones?,video6523,158828,7
249,6523,man,who is removing head phone?,video6523,158829,7
250,6523,head,what does a man wearing a hoody dress remove the headset from?,video6523,158830,7
251,6524,mixture,what does a cook pour beaten with the help of a fork into the bottom of a black wok?,video6524,158831,16
252,6524,wok,what is an egg simmering in food is being cooked?,video6524,158832,16
253,6524,skillet,what did a person cooking scramble eggs in?,video6524,158833,16
254,6524,tava,what is egg put on?,video6524,158834,16
255,6524,egg,what is smashed in the tawa?,video6524,158835,16
256,6524,egg,what is put on the tava?,video6524,158836,16
257,6524,oil,what are ingredients put in a pan with to boil it?,video6524,158837,16
258,6524,wok,what is a person cooking an egg in pan?,video6524,158838,16
259,6524,recipe,what do a person doing a cooking show and mixing the ingredients for?,video6524,158839,16
260,6524,egg,what is a person cooking in a wok pan?,video6524,158840,16
261,6524,person,what scrambled eggs in a skillet?,video6524,158841,16
262,6524,simmer,what is an egg doing?,video6524,158842,16
263,6524,chef,who scrambles an egg in a small black wok?,video6524,158843,16
264,6524,pmy,what is a person doing?,video6524,158844,16
265,6524,man,who is using a metal spatula to stir around eggs in a hot wok he is using on the stove?,video6524,158845,16
266,6524,woman,who scrambles eggs before adding spices and noodles in a large wok?,video6524,158846,16
267,6524,screen,what states to add eggs and a little oil to a pot after that is states to add noodles in order to complete the recipe?,video6524,158847,16
268,6524,egg,what are the rice noodles added to?,video6524,158848,16
269,6524,spatula,what is a man using to stir around eggs in a hot wok he is using on the stove?,video6524,158849,16
270,6524,pot,what does a screen state to add eggs and a little oil to after that is states to add noodles in order to complete the recipe?,video6524,158850,16
271,6524,cook,who pours beaten egg mixture with the help of a fork into the bottom of a black wok?,video6524,158851,16
272,6524,person,who is cooking a egg curry on a fry bowel?,video6524,158852,16
273,6524,person,who is cooking an egg in a wok pan?,video6524,158853,16
274,6524,egg,what is simmering in a wok food is being cooked?,video6524,158854,16
275,6524,food,what is an egg simmering in a wok is being cooked?,video6524,158855,16
276,6524,cook,what is a person doing?,video6524,158856,16
277,6524,use,what is a man doing?,video6524,158857,16
278,6524,tawa,what is an egg smashed in?,video6524,158858,16
279,6524,rice,what are added to a egg?,video6524,158859,16
280,6525,discus,what is a man doing?,video6525,158860,12
281,6525,talk,what is a man in glasses doing?,video6525,158861,12
282,6525,man,who glasses?,video6525,158862,12
283,6525,space,what does a man discuss?,video6525,158863,12
284,6525,radiation,what is a man talking about?,video6525,158864,12
285,6525,space,what does man talk about?,video6525,158865,12
286,6525,experiment,what is some scitentist doing?,video6525,158866,12
287,6525,scitentist,what is doing experiment?,video6525,158867,12
288,6525,man,who is talking about the sun?,video6525,158868,12
289,6525,man,who is talking about the climate?,video6525,158869,12
290,6525,man,who is talking about space?,video6525,158870,12
291,6525,man,who talks about space?,video6525,158871,12
292,6525,radiation,what did a nerd in space?,video6525,158872,12
293,6525,man,who is talking about space radiation?,video6525,158873,12
294,6525,man,who discusses space dust?,video6525,158874,12
295,6525,man,who talks about space dust?,video6525,158875,12
296,6525,talk,what is man doing?,video6525,158876,12
297,6525,man,who talks about chemical reactions?,video6525,158877,12
298,6525,man,who talks about how carbon may form life?,video6525,158878,12
299,6525,man,who speaks to a camera for a video segment?,video6525,158879,12
300,6525,man,who glasses talking about carbon compounds and space dust?,video6525,158880,12
301,6525,man,who is discussing some facts about space?,video6525,158881,12
302,6525,space,what is a man discussing some facts about?,video6525,158882,12
303,6525,man,who is talking about the solar system?,video6525,158883,12
304,6525,space,what did a nerd talks about radiation in?,video6525,158884,12
305,6525,radiation,what did a nerd talks about in space?,video6525,158885,12
306,6526,lingerie,what are different young and attractive women shown wearing in a series of stills?,video6526,158886,18
307,6526,woman,who poses in black tank top in bedroom with a friend in black?,video6526,158887,18
308,6526,snap,what does cute chicks with amazing abyss pose for?,video6526,158888,18
309,6526,woman,who has a red bikini on with a blue surfboard?,video6526,158889,18
310,6526,friend,who do girls in lingerie standing with a surf boat and other girl selfie with?,video6526,158890,18
311,6526,bikini,what does the next woman have on with a blue surfboard?,video6526,158891,18
312,6526,dres,what are both girls looking with?,video6526,158892,18
313,6526,camera,what are girls giving pose to with swim suit?,video6526,158893,18
314,6526,slideshow,who shows attractive women the first two women wear black while the next woman has a red bikini on with a blue surfboard?,video6526,158894,18
315,6526,show,what is a beautiful pictures of women doing?,video6526,158895,18
316,6526,arouse,what is different posses of models doing?,video6526,158896,18
317,6526,stand,what is girls in lingerie doing?,video6526,158897,18
318,6526,half,what do sexy girls show nude?,video6526,158898,18
319,6526,wear,what is many pictures of women doing?,video6526,158899,18
320,6526,wear,what is different young and attractive women are shown doing?,video6526,158900,18
321,6526,look,what are both girls doing?,video6526,158901,18
322,6527,hair,what is a girl doing?,video6527,158902,10
323,6527,hair,what is a girl fixing?,video6527,158903,10
324,6527,girl,who is describing hair styling?,video6527,158904,10
325,6527,female,what shows how to use beauty products?,video6527,158905,10
326,6527,hair,what is a woman fixing with some olive oil pomme?,video6527,158906,10
327,6527,girl,who demonstrates how to do african hair?,video6527,158907,10
328,6527,woman,who is giving a tutorial on a hairstyle?,video6527,158908,10
329,6527,hair,what does a black woman do?,video6527,158909,10
330,6527,describe,what is a girl doing?,video6527,158910,10
331,6527,fix,what is a girl doing?,video6527,158911,10
332,6527,style,what is a girl doing?,video6527,158912,10
333,6527,mes,what is a woman doing?,video6527,158913,10
334,6527,show,what is a woman doing?,video6527,158914,10
335,6527,show,what is an african american girl doing?,video6527,158915,10
336,6527,care,what is an african american woman demonstrates methods for doing?,video6527,158916,10
337,6527,talk,what is girl doing?,video6527,158917,10
338,6527,hair,what is a woman doing?,video6527,158918,10
339,6528,create,what is during an interview a man talks about doing?,video6528,158919,4
340,6528,room,what do two men talk with screens behind them in?,video6528,158920,4
341,6528,screen,what do two old man sitting beside one in blue and other in white color cloth dress speaking on topic displaying on?,video6528,158921,4
342,6528,topic,what do two old man sitting beside one in blue and other in white color cloth dress speaking on displaying on screen?,video6528,158922,4
343,6528,talk,what are a couple of men on a tv show doing?,video6528,158923,4
344,6528,create,what is a man in a suit talks about doing?,video6528,158924,4
345,6528,talk,what is a man in a white shirt and dark suuit jacket doing?,video6528,158925,4
346,6528,talk,what is individuals doing?,video6528,158926,4
347,6528,wear,what is the man doing?,video6528,158927,4
348,6528,talk,what is man in formal wear doing?,video6528,158928,4
349,6528,talk,what is man in suit doing?,video6528,158929,4
350,6528,speak,what is a man doing?,video6528,158930,4
351,6528,sit,what is a man doing?,video6528,158931,4
352,6528,journey,what does a man describe into the creation of a filmed event?,video6528,158932,4
353,6528,sit,what is two old man doing?,video6528,158933,4
354,6528,man,who wear talking by moving hands with a big monitor in the background?,video6528,158934,4
355,6528,man,who describes his journey into the creation of a filmed event?,video6528,158935,4
356,6528,man,who talks about creating home in store during an interview?,video6528,158936,4
357,6528,man,who is speaking to an interviewer about how he is designing neighborhoods with a mix of commercial and residential properties for residents to enjoy?,video6528,158937,4
358,6528,interview,what does a man talk about creating home in store during?,video6528,158938,4
359,6528,two,how many men talk with screens behind them in a room?,video6528,158939,4
360,6529,woman,who s voice is speaking about a picture of a blonde woman in a fantasy setting?,video6529,158940,6
361,6529,chair,what is a woman in a tv show sitting in?,video6529,158941,6
362,6529,blonde,what does a woman in a renaissance type blue and gold gown have long?,video6529,158942,6
363,6529,woman,who discusses game of thrones character casting?,video6529,158943,6
364,6529,woman,who talks about an actress who will be playing the queen in the terminator?,video6529,158944,6
365,6529,voice,what does a young woman s is speaking about a picture of a blonde woman in a fantasy setting?,video6529,158945,6
366,6529,blond,what did a man holding a shiled a women with sitting on a black throne?,video6529,158946,6
367,6529,game,what do news and information about the upcoming season of the televsion show?,video6529,158947,6
368,6529,lady,who is starring?,video6529,158948,6
369,6529,show,what does a woman talk about?,video6529,158949,6
370,6529,woman,who talks about a show?,video6529,158950,6
371,6529,chair,what is a lady sitting on?,video6529,158951,6
372,6529,medieval,what are a man and a woman shown in?,video6529,158952,6
373,6529,lady,who is sitting on the chair?,video6529,158953,6
374,6529,hold,what is a man doing?,video6529,158954,6
375,6529,sit,what is there is a woman doing?,video6529,158955,6
376,6529,speak,what is a young woman s voice doing?,video6529,158956,6
377,6529,cast,what is woman discusses game of thrones character doing?,video6529,158957,6
378,6529,play,what is a woman talks about an actress who will be doing?,video6529,158958,6
379,6529,sit,what is with long blond hair doing?,video6529,158959,6
380,6529,talk,what is a lady doing?,video6529,158960,6
381,6529,wear,what is a lady which doing?,video6529,158961,6
382,6529,sit,what is a lady doing?,video6529,158962,6
383,6529,sit,what is a woman in a tv show doing?,video6529,158963,6
384,6530,show,what is gta game play doing?,video6530,158964,9
385,6530,meet,what are in a video game scene men doing?,video6530,158965,9
386,6530,game,what play footage of grand theft auto?,video6530,158966,9
387,6530,video,what shows a toyota supera?,video6530,158967,9
388,6530,person,who plays a video game?,video6530,158968,9
389,6530,gtum,what play showing an orange car?,video6530,158969,9
390,6530,toyotum,who does video race game show?,video6530,158970,9
391,6530,orange,what do gta game play showing?,video6530,158971,9
392,6530,someone,what is playing a game?,video6530,158972,9
393,6530,video,what does a person play?,video6530,158973,9
394,6530,play,what is someone doing?,video6530,158974,9
395,6530,game,what is someone playing?,video6530,158975,9
396,6530,scene,who are meeting by a sportscar in a video game?,video6530,158976,9
397,6530,sportscar,who are scene men meeting by in a video game?,video6530,158977,9
398,6530,stand,what are a car and three persons doing?,video6530,158978,9
399,6530,video,what is played?,video6530,158979,9
400,6530,orange,what is highlighted in grand theft auto?,video6530,158980,9
401,6530,show,what is music on doing?,video6530,158981,9
402,6531,woman,who is talking?,video6531,158982,4
403,6531,news,what anchor not prepared for filming?,video6531,158983,4
404,6531,reporter,who is being interviewed?,video6531,158984,4
405,6531,woman,who can the man not hear?,video6531,158985,4
406,6531,news,what anchor speaking to one antoher?,video6531,158986,4
407,6531,segment,what is the male reporter having difficulties with?,video6531,158987,4
408,6531,fox,what are a woman and man talking on?,video6531,158988,4
409,6531,news,what is a person telling on tv?,video6531,158989,4
410,6531,two,how many news reporters are talking to each other on tv?,video6531,158990,4
411,6531,man,who is giving an interview to a woman reporter?,video6531,158991,4
412,6531,news,who are talking to each other on tv?,video6531,158992,4
413,6531,problem,what do a live tv news show with because the man cannot hear the woman?,video6531,158993,4
414,6531,person,who is telling the news on tv?,video6531,158994,4
415,6531,interview,what is a man giving to a woman reporter?,video6531,158995,4
416,6531,stock,what report with a woman talking and a man wrestling with his microphone?,video6531,158996,4
417,6531,two,how many reporters have technical problems?,video6531,158997,4
418,6531,reporter,who is having difficulties with his segment?,video6531,158998,4
419,6531,man,who cannot hear the woman?,video6531,158999,4
420,6531,try,what is man doing?,video6531,159000,4
421,6531,film,what is news anchor not prepared for doing?,video6531,159001,4
422,6531,speak,what is reporters doing?,video6531,159002,4
423,6531,talk,what are two news reporters doing?,video6531,159003,4
424,6531,talk,what is a stock report with a woman doing?,video6531,159004,4
425,6531,tell,what is a person doing?,video6531,159005,4
426,6531,talk,what are a woman and man doing?,video6531,159006,4
427,6531,talk,what is a woman doing?,video6531,159007,4
428,6531,talk,what are a man and woman doing?,video6531,159008,4
429,6532,trampoline,what is a young boy jumping on?,video6532,159009,10
430,6532,boy,who is jumping?,video6532,159010,10
431,6532,trampoline,what is a boy jumping on?,video6532,159011,10
432,6532,trampoline,what does a child jump on?,video6532,159012,10
433,6532,trampoline,what does a boy flips on?,video6532,159013,10
434,6532,trampoline,what is a boy jumping inside?,video6532,159014,10
435,6532,boy,who does a few flips on a trampoline?,video6532,159015,10
436,6532,boy,who is jumping on a trampoline?,video6532,159016,10
437,6532,trampoline,what does a boy do a few flips on?,video6532,159017,10
438,6532,jumping,who flips on a trampoline?,video6532,159018,10
439,6532,kid,who is bouncing on a enclosed trampoline?,video6532,159019,10
440,6532,boy,who is doing flips on a trampoline?,video6532,159020,10
441,6532,fun,what do a maie having jumping up and down alone on a brezzy day?,video6532,159021,10
442,6532,boy,who is jumping inside a trampoline?,video6532,159022,10
443,6532,boy,who does flips on a trampoline?,video6532,159023,10
444,6532,trampoline,what does a man jumping flip on?,video6532,159024,10
445,6532,child,who jumps on the trampoline?,video6532,159025,10
446,6532,kid,who is jumping over the jumping bed?,video6532,159026,10
447,6532,trampoline,what does a man doing flip on?,video6532,159027,10
448,6532,trampoline,what is a young boy doing flips on?,video6532,159028,10
449,6532,boy,who does several backflips on a trampoline?,video6532,159029,10
450,6532,jump,what is a boy doing?,video6532,159030,10
451,6532,jump,what is kids doing?,video6532,159031,10
452,6532,jump,what is kid doing?,video6532,159032,10
453,6532,jump,what is a young child doing?,video6532,159033,10
454,6532,jump,what is a young boy doing?,video6532,159034,10
455,6532,jump,what is boy doing?,video6532,159035,10
456,6532,bounce,what is a kid doing?,video6532,159036,10
457,6533,room,what does a man in a black suit enter?,video6533,159037,4
458,6533,two,how many higher officials have a chat?,video6533,159038,4
459,6533,room,what do a person wearing a black dress and tie on?,video6533,159039,4
460,6533,video,what shows a man greeting another man as he enters a room?,video6533,159040,4
461,6533,man,who is reading a news in the television channel?,video6533,159041,4
462,6533,color,what is a man talking with another man both are wearing?,video6533,159042,4
463,6533,iraq,what does a narrator discuss the rebuilding of?,video6533,159043,4
