,video_id,answer,question,video_name,question_id,question_type
43,1201,contain,what is someone pours liquid from a plastic container into a ziploc bag doing?,bQJQGoJF7_k_162_169,1201_30975,0
44,1201,pack,what is a man doing?,bQJQGoJF7_k_162_169,1201_30976,0
45,1201,pmy,what is a person doing?,bQJQGoJF7_k_162_169,1201_30977,0
46,1201,dump,what is a man doing?,bQJQGoJF7_k_162_169,1201_30978,0
47,1201,marinate,what is someone doing?,bQJQGoJF7_k_162_169,1201_30979,0
48,1201,put,what is a person doing?,bQJQGoJF7_k_162_169,1201_30980,0
49,1201,season,what is a man pours a doing?,bQJQGoJF7_k_162_169,1201_30981,0
50,1201,pmy,what is the man doing?,bQJQGoJF7_k_162_169,1201_30982,0
51,1203,man,who did the lady make a plea with?,bSrpvMSuhPM_17_31,1203_30983,0
52,1203,lady,who made a plea with the man?,bSrpvMSuhPM_17_31,1203_30984,0
53,1203,plea,what did the lady make with the man?,bSrpvMSuhPM_17_31,1203_30985,0
54,1203,lady,who appealed to the man?,bSrpvMSuhPM_17_31,1203_30986,0
55,1203,man,who did the lady appeal to?,bSrpvMSuhPM_17_31,1203_30987,0
56,1203,man,who is talking to a woman?,bSrpvMSuhPM_17_31,1203_30988,0
57,1203,discussion,what do a man and a woman have?,bSrpvMSuhPM_17_31,1203_30989,0
58,1203,conversation,what are the man and woman having?,bSrpvMSuhPM_17_31,1203_30990,0
59,1203,woman,who is a man talking to?,bSrpvMSuhPM_17_31,1203_30991,0
60,1203,talk,what is a man doing?,bSrpvMSuhPM_17_31,1203_30992,0
61,1203,converse,what are a man and a woman doing?,bSrpvMSuhPM_17_31,1203_30993,0
62,1203,speak,what are a man and woman doing?,bSrpvMSuhPM_17_31,1203_30994,0
63,1203,speak,what is a man and woman doing?,bSrpvMSuhPM_17_31,1203_30995,0
64,1204,someone,who folded a piece of square green paper?,bXsKw3TOQXs_30_55,1204_30996,0
65,1204,person,who folds a piece of green paper several times?,bXsKw3TOQXs_30_55,1204_30997,0
66,1204,person,who is folding a small piece of paper?,bXsKw3TOQXs_30_55,1204_30998,0
67,1204,person,who is folding a piece of paper many different times?,bXsKw3TOQXs_30_55,1204_30999,0
68,1204,paper,what is a person folding a small piece of?,bXsKw3TOQXs_30_55,1204_31000,0
69,1204,someone,who folded a piece of green paper?,bXsKw3TOQXs_30_55,1204_31001,0
70,1204,person,who is folding paper to make something?,bXsKw3TOQXs_30_55,1204_31002,0
71,1204,person,who is folding a square paper piece?,bXsKw3TOQXs_30_55,1204_31003,0
72,1204,person,who folds a piece of paper?,bXsKw3TOQXs_30_55,1204_31004,0
73,1204,someone,who is folding a piece of paper?,bXsKw3TOQXs_30_55,1204_31005,0
74,1204,person,who folds a paper several times?,bXsKw3TOQXs_30_55,1204_31006,0
75,1204,paper,what does a person fold a piece of?,bXsKw3TOQXs_30_55,1204_31007,0
76,1204,paper,what did someone fold a piece of?,bXsKw3TOQXs_30_55,1204_31008,0
77,1204,paper,what is a person to make something?,bXsKw3TOQXs_30_55,1204_31009,0
78,1204,paper,what is someone folding a piece of?,bXsKw3TOQXs_30_55,1204_31010,0
79,1204,person,who folds up paper?,bXsKw3TOQXs_30_55,1204_31011,0
80,1204,person,who is folding a green paper?,bXsKw3TOQXs_30_55,1204_31012,0
81,1204,woman,who is folding paper?,bXsKw3TOQXs_30_55,1204_31013,0
82,1204,someone,who folds paper?,bXsKw3TOQXs_30_55,1204_31014,0
83,1204,paper,what does someone fold?,bXsKw3TOQXs_30_55,1204_31015,0
84,1204,paper,what does a person fold up?,bXsKw3TOQXs_30_55,1204_31016,0
85,1204,paper,what is a woman?,bXsKw3TOQXs_30_55,1204_31017,0
86,1204,paper,what is the person?,bXsKw3TOQXs_30_55,1204_31018,0
87,1204,person,who is folding?,bXsKw3TOQXs_30_55,1204_31019,0
88,1204,fold,what is a person doing?,bXsKw3TOQXs_30_55,1204_31020,0
89,1204,fold,what is a woman doing?,bXsKw3TOQXs_30_55,1204_31021,0
90,1204,fold,what is someone doing?,bXsKw3TOQXs_30_55,1204_31022,0
91,1204,fold,what is the person doing?,bXsKw3TOQXs_30_55,1204_31023,0
92,1205,man,who makes a sliding catch in a cricket match?,b_BuSVZwq6M_1_9,1205_31024,0
93,1205,man,who makes a great play in a cricket game?,b_BuSVZwq6M_1_9,1205_31025,0
94,1205,player,who is taking a catch in cricket?,b_BuSVZwq6M_1_9,1205_31026,0
95,1205,man,who makes a catch in cricket?,b_BuSVZwq6M_1_9,1205_31027,0
96,1205,catch,what does a fielder in cricket make?,b_BuSVZwq6M_1_9,1205_31028,0
97,1205,player,who made a terrific catch?,b_BuSVZwq6M_1_9,1205_31029,0
98,1205,baseball,who catches a fly ball?,b_BuSVZwq6M_1_9,1205_31030,0
99,1205,cricket,who makes an amazing catch?,b_BuSVZwq6M_1_9,1205_31031,0
100,1205,baseball,who made a great catch?,b_BuSVZwq6M_1_9,1205_31032,0
101,1205,man,who caught a ball?,b_BuSVZwq6M_1_9,1205_31033,0
102,1205,man,who caught the ball?,b_BuSVZwq6M_1_9,1205_31034,0
103,1205,man,who is catching a ball?,b_BuSVZwq6M_1_9,1205_31035,0
104,1205,catch,what did the baseball player make?,b_BuSVZwq6M_1_9,1205_31036,0
105,1205,catch,what does a cricket player make?,b_BuSVZwq6M_1_9,1205_31037,0
106,1205,ball,what does a baseball player catch?,b_BuSVZwq6M_1_9,1205_31038,0
107,1205,ball,what did the man catch?,b_BuSVZwq6M_1_9,1205_31039,0
108,1205,ball,what did a man catch?,b_BuSVZwq6M_1_9,1205_31040,0
109,1205,catch,what did the player make?,b_BuSVZwq6M_1_9,1205_31041,0
110,1205,baseball,what are men playing?,b_BuSVZwq6M_1_9,1205_31042,0
111,1205,ball,what is a man catching?,b_BuSVZwq6M_1_9,1205_31043,0
112,1205,catch,what is a man doing?,b_BuSVZwq6M_1_9,1205_31044,0
113,1205,play,what are men doing?,b_BuSVZwq6M_1_9,1205_31045,0
114,1206,man,who is playing a set of drums?,bb6V0Grtub4_174_185,1206_31046,0
115,1206,man,who is playing on drums?,bb6V0Grtub4_174_185,1206_31047,0
116,1206,man,who is playing drums?,bb6V0Grtub4_174_185,1206_31048,0
117,1206,man,who is playing some drums?,bb6V0Grtub4_174_185,1206_31049,0
118,1206,man,who is playing a drum set?,bb6V0Grtub4_174_185,1206_31050,0
119,1206,man,who plays the drums?,bb6V0Grtub4_174_185,1206_31051,0
120,1206,drummer,who played his drums?,bb6V0Grtub4_174_185,1206_31052,0
121,1206,man,who is playing the drums?,bb6V0Grtub4_174_185,1206_31053,0
122,1206,someone,what is playing drums?,bb6V0Grtub4_174_185,1206_31054,0
123,1206,play,what is a man doing?,bb6V0Grtub4_174_185,1206_31055,0
124,1206,play,what is someone doing?,bb6V0Grtub4_174_185,1206_31056,0
125,1206,play,what is a man seated doing?,bb6V0Grtub4_174_185,1206_31057,0
126,1206,play,what is the man doing?,bb6V0Grtub4_174_185,1206_31058,0
127,1207,cat,what is crawling on its back under a couch?,bkazguPsusc_74_85,1207_31059,0
128,1207,couch,what is a cat crawling on its back under?,bkazguPsusc_74_85,1207_31060,0
129,1207,cat,what is pulling itself under a sofa?,bkazguPsusc_74_85,1207_31061,0
130,1207,cat,what shimmied under the bed?,bkazguPsusc_74_85,1207_31062,0
131,1207,cat,what is crawling upside down under the couch?,bkazguPsusc_74_85,1207_31063,0
132,1207,cat,what is sliding upside down under a couch?,bkazguPsusc_74_85,1207_31064,0
133,1207,cat,what is crawling underneath a couch?,bkazguPsusc_74_85,1207_31065,0
134,1207,cat,what scootched itself under the bed?,bkazguPsusc_74_85,1207_31066,0
135,1207,sofa,what is a cat pulling itself under?,bkazguPsusc_74_85,1207_31067,0
136,1207,cat,what is sliding underneath a couch?,bkazguPsusc_74_85,1207_31068,0
137,1207,cat,what is crawling under sofa?,bkazguPsusc_74_85,1207_31069,0
138,1207,back,what is a cat crawling on under a couch?,bkazguPsusc_74_85,1207_31070,0
139,1207,cat,what moves around underneath a couch?,bkazguPsusc_74_85,1207_31071,0
140,1207,couch,what is a cat crawling upside down under?,bkazguPsusc_74_85,1207_31072,0
141,1207,cat,what is playing underneath a couch?,bkazguPsusc_74_85,1207_31073,0
142,1207,cat,what is crawling under a sofa?,bkazguPsusc_74_85,1207_31074,0
143,1207,cat,what is crawling under the sofa?,bkazguPsusc_74_85,1207_31075,0
144,1207,couch,what is a cat sliding upside down under?,bkazguPsusc_74_85,1207_31076,0
145,1207,cat,what slides along under the sofa?,bkazguPsusc_74_85,1207_31077,0
146,1207,cat,what is sliding under a couch?,bkazguPsusc_74_85,1207_31078,0
147,1207,bed,what did the cat shimmy under?,bkazguPsusc_74_85,1207_31079,0
148,1207,bed,what did the cat scootched itself under?,bkazguPsusc_74_85,1207_31080,0
149,1207,couch,what is a cat crawling underneath?,bkazguPsusc_74_85,1207_31081,0
150,1207,couch,what is a cat sliding underneath?,bkazguPsusc_74_85,1207_31082,0
151,1207,couch,what does a cat move around underneath?,bkazguPsusc_74_85,1207_31083,0
152,1207,couch,what is a cat playing underneath?,bkazguPsusc_74_85,1207_31084,0
153,1207,sofa,what does a cat slide along under?,bkazguPsusc_74_85,1207_31085,0
154,1207,sofa,what is the cat crawling under?,bkazguPsusc_74_85,1207_31086,0
155,1207,sofa,what is a cat crawling under?,bkazguPsusc_74_85,1207_31087,0
156,1207,couch,what is a cat sliding under?,bkazguPsusc_74_85,1207_31088,0
157,1207,slide,what is a cat doing?,bkazguPsusc_74_85,1207_31089,0
158,1207,crawl,what is a cat doing?,bkazguPsusc_74_85,1207_31090,0
159,1207,play,what is a cat doing?,bkazguPsusc_74_85,1207_31091,0
160,1207,pull,what is a cat doing?,bkazguPsusc_74_85,1207_31092,0
161,1207,lie,what is a cat doing?,bkazguPsusc_74_85,1207_31093,0
162,1207,slide,what is a cat on his back doing?,bkazguPsusc_74_85,1207_31094,0
163,1207,crawl,what is a cat us doing?,bkazguPsusc_74_85,1207_31095,0
164,1207,crawl,what is the cat doing?,bkazguPsusc_74_85,1207_31096,0
165,1208,man,who has a conversation with a younger man?,bmOy6p87TWI_26_35,1208_31097,0
166,1208,man,who is a man in a red shirt talking to in a white shirt?,bmOy6p87TWI_26_35,1208_31098,0
167,1208,two,how many men are talking to each other?,bmOy6p87TWI_26_35,1208_31099,0
168,1208,two,how many men are speaking to each other?,bmOy6p87TWI_26_35,1208_31100,0
169,1208,two,how many men are speaking each other?,bmOy6p87TWI_26_35,1208_31101,0
170,1208,two,how many indian men have a conversation?,bmOy6p87TWI_26_35,1208_31102,0
171,1208,two,how many indian men have a discussion?,bmOy6p87TWI_26_35,1208_31103,0
172,1208,two,how many people talk to each other?,bmOy6p87TWI_26_35,1208_31104,0
173,1208,two,how many men are having a discussion?,bmOy6p87TWI_26_35,1208_31105,0
174,1208,man,who talked to the young man?,bmOy6p87TWI_26_35,1208_31106,0
175,1208,two,how many men are talking?,bmOy6p87TWI_26_35,1208_31107,0
176,1208,boy,who confronted his dad?,bmOy6p87TWI_26_35,1208_31108,0
177,1208,conversation,what are the men having?,bmOy6p87TWI_26_35,1208_31109,0
178,1208,conversation,what do two indian men have?,bmOy6p87TWI_26_35,1208_31110,0
179,1208,discussion,what are two men having?,bmOy6p87TWI_26_35,1208_31111,0
180,1208,dad,who do the boy confront?,bmOy6p87TWI_26_35,1208_31112,0
181,1208,talk,what is a man in a red shirt doing?,bmOy6p87TWI_26_35,1208_31113,0
182,1208,speak,what are two men doing?,bmOy6p87TWI_26_35,1208_31114,0
183,1209,woman,who climbs down a vine and kneels by a cage?,bmvD4HlPFxg_20_27,1209_31115,0
184,1209,lady,who came down the tree on a vine?,bmvD4HlPFxg_20_27,1209_31116,0
185,1209,lady,who came down from the tree on a vine?,bmvD4HlPFxg_20_27,1209_31117,0
186,1209,tree,what did the lady come down on a vine?,bmvD4HlPFxg_20_27,1209_31118,0
187,1209,vine,what did the lady come down the tree on?,bmvD4HlPFxg_20_27,1209_31119,0
188,1209,ground,what does a woman with a weird hairdo come down a creeper and lands on?,bmvD4HlPFxg_20_27,1209_31120,0
189,1209,cage,what does a woman climb down a vine and kneels by?,bmvD4HlPFxg_20_27,1209_31121,0
190,1209,woman,who climbs down off of a vine?,bmvD4HlPFxg_20_27,1209_31122,0
191,1209,tree,what did the lady come down from on a vine?,bmvD4HlPFxg_20_27,1209_31123,0
192,1209,vine,what did the lady come down from the tree on?,bmvD4HlPFxg_20_27,1209_31124,0
193,1209,vine,what does a woman climb down off of?,bmvD4HlPFxg_20_27,1209_31125,0
194,1209,woman,who swings down a vine?,bmvD4HlPFxg_20_27,1209_31126,0
195,1209,woman,who slides down a vine?,bmvD4HlPFxg_20_27,1209_31127,0
196,1209,woman,who drops down a vine?,bmvD4HlPFxg_20_27,1209_31128,0
197,1209,woman,who is climbing down a vine?,bmvD4HlPFxg_20_27,1209_31129,0
198,1209,woman,who came down on a vine?,bmvD4HlPFxg_20_27,1209_31130,0
199,1209,woman,who is descending from a vine?,bmvD4HlPFxg_20_27,1209_31131,0
200,1209,woman,who is descending on a vine?,bmvD4HlPFxg_20_27,1209_31132,0
201,1209,woman,who is hanging on a vine?,bmvD4HlPFxg_20_27,1209_31133,0
202,1209,woman,who is climbing down a rope?,bmvD4HlPFxg_20_27,1209_31134,0
203,1209,vine,what does a woman climb down?,bmvD4HlPFxg_20_27,1209_31135,0
204,1209,vine,what does a woman swing down?,bmvD4HlPFxg_20_27,1209_31136,0
205,1209,vine,what does a woman slide down?,bmvD4HlPFxg_20_27,1209_31137,0
206,1209,vine,what did the woman come down on?,bmvD4HlPFxg_20_27,1209_31138,0
207,1209,vine,what does a woman drop down?,bmvD4HlPFxg_20_27,1209_31139,0
208,1209,vine,what does a women climb down?,bmvD4HlPFxg_20_27,1209_31140,0
209,1209,vine,what is a woman descending from?,bmvD4HlPFxg_20_27,1209_31141,0
210,1209,vine,what is a woman descending on?,bmvD4HlPFxg_20_27,1209_31142,0
211,1209,vine,what is a woman hanging on?,bmvD4HlPFxg_20_27,1209_31143,0
212,1209,rope,what is a woman climbing down?,bmvD4HlPFxg_20_27,1209_31144,0
213,1209,hang,what is a woman doing?,bmvD4HlPFxg_20_27,1209_31145,0
214,1209,climb,what is a woman doing?,bmvD4HlPFxg_20_27,1209_31146,0
215,1209,descend,what is a woman doing?,bmvD4HlPFxg_20_27,1209_31147,0
216,1210,woman,who is hitting volleyballs provided by another woman?,bmxIurBrW5s_51_70,1210_31148,0
217,1210,woman,who is practicing volleyball serves on the beach?,bmxIurBrW5s_51_70,1210_31149,0
218,1210,woman,who hands volleyballs to another woman who serves them?,bmxIurBrW5s_51_70,1210_31150,0
219,1210,woman,who is hitting a volleyball on the beach?,bmxIurBrW5s_51_70,1210_31151,0
220,1210,woman,who is hitting volleyballs over a net?,bmxIurBrW5s_51_70,1210_31152,0
221,1210,woman,who is smashing a ball in a practice?,bmxIurBrW5s_51_70,1210_31153,0
222,1210,beach,what is a woman practicing volleyball serves on?,bmxIurBrW5s_51_70,1210_31154,0
223,1210,volleyball,what is a woman practicing serves on the beach?,bmxIurBrW5s_51_70,1210_31155,0
224,1210,girl,who hit volleyballs over the net?,bmxIurBrW5s_51_70,1210_31156,0
225,1210,beach,what is a woman hitting a volleyball on?,bmxIurBrW5s_51_70,1210_31157,0
226,1210,practice,what is a woman smashing a ball in?,bmxIurBrW5s_51_70,1210_31158,0
227,1210,ball,what is a woman smashing in a practice?,bmxIurBrW5s_51_70,1210_31159,0
228,1210,volleyball,what is a woman hitting on the beach?,bmxIurBrW5s_51_70,1210_31160,0
229,1210,woman,who hits volleyballs at the beach?,bmxIurBrW5s_51_70,1210_31161,0
230,1210,woman,who volleyballs over a net?,bmxIurBrW5s_51_70,1210_31162,0
231,1210,woman,who is practicing volley ball?,bmxIurBrW5s_51_70,1210_31163,0
232,1210,woman,who is hitting volleyballs?,bmxIurBrW5s_51_70,1210_31164,0
233,1210,beach,what does a woman hit volleyballs at?,bmxIurBrW5s_51_70,1210_31165,0
234,1210,volley,what is a woman practicing?,bmxIurBrW5s_51_70,1210_31166,0
235,1210,volleyball,what are the women playing?,bmxIurBrW5s_51_70,1210_31167,0
236,1210,practice,what is a woman doing?,bmxIurBrW5s_51_70,1210_31168,0
237,1210,hit,what is a woman doing?,bmxIurBrW5s_51_70,1210_31169,0
238,1210,smash,what is a woman doing?,bmxIurBrW5s_51_70,1210_31170,0
239,1210,tos,what is a woman doing?,bmxIurBrW5s_51_70,1210_31171,0
240,1210,serve,what is a woman doing?,bmxIurBrW5s_51_70,1210_31172,0
241,1210,play,what are the women doing?,bmxIurBrW5s_51_70,1210_31173,0
242,1210,hit,what is woman doing?,bmxIurBrW5s_51_70,1210_31174,0
243,1211,two,how many men are shown firing two separate guns?,bnN_o0Hkn3M_73_80,1211_31175,0
244,1211,man,who is shown in separate sections of the video?,bnN_o0Hkn3M_73_80,1211_31176,0
245,1211,two,how many men are shooting their guns at a target range?,bnN_o0Hkn3M_73_80,1211_31177,0
246,1211,man,who is shooting firearms down a range?,bnN_o0Hkn3M_73_80,1211_31178,0
247,1211,man,who shot his guns at the targets?,bnN_o0Hkn3M_73_80,1211_31179,0
248,1211,man,who shot his guns at a target?,bnN_o0Hkn3M_73_80,1211_31180,0
249,1211,range,what is a man shooting firearms down?,bnN_o0Hkn3M_73_80,1211_31181,0
250,1211,target,what did a man shoot his guns at?,bnN_o0Hkn3M_73_80,1211_31182,0
251,1211,man,who fires a carbine and a handgun?,bnN_o0Hkn3M_73_80,1211_31183,0
252,1211,two,how many different guns does a man shoot?,bnN_o0Hkn3M_73_80,1211_31184,0
253,1211,man,who is firing a gun?,bnN_o0Hkn3M_73_80,1211_31185,0
254,1211,man,who shoots two different guns?,bnN_o0Hkn3M_73_80,1211_31186,0
255,1211,man,who is shooting off guns?,bnN_o0Hkn3M_73_80,1211_31187,0
256,1211,man,who is shooting guns?,bnN_o0Hkn3M_73_80,1211_31188,0
257,1211,man,who is shooting a rifle?,bnN_o0Hkn3M_73_80,1211_31189,0
258,1211,man,who is shooting a gun?,bnN_o0Hkn3M_73_80,1211_31190,0
259,1211,gun,what is a man shooting?,bnN_o0Hkn3M_73_80,1211_31191,0
260,1211,fire,what is a man doing?,bnN_o0Hkn3M_73_80,1211_31192,0
261,1211,shoot,what is a man doing?,bnN_o0Hkn3M_73_80,1211_31193,0
262,1211,shoot,what is the man doing?,bnN_o0Hkn3M_73_80,1211_31194,0
263,1211,shoot,what are two men doing?,bnN_o0Hkn3M_73_80,1211_31195,0
264,1211,fire,what is two men are shown doing?,bnN_o0Hkn3M_73_80,1211_31196,0
265,1212,three,how many little boys are playing in an inflatable swimming pool?,bqMmyY1ImkI_0_14,1212_31197,0
266,1212,three,how many boys are playing in an inflatable swimming pool?,bqMmyY1ImkI_0_14,1212_31198,0
267,1212,three,how many little boys are splashing in a wading pool?,bqMmyY1ImkI_0_14,1212_31199,0
268,1212,three,how many children are playing in a small inflatable swimming pool?,bqMmyY1ImkI_0_14,1212_31200,0
269,1212,three,how many boys splashed in the little pool?,bqMmyY1ImkI_0_14,1212_31201,0
270,1212,three,how many small boys splash around in a wading pool?,bqMmyY1ImkI_0_14,1212_31202,0
271,1212,three,how many kids play in a wading pool?,bqMmyY1ImkI_0_14,1212_31203,0
272,1212,three,how many boys are in a swimming pool?,bqMmyY1ImkI_0_14,1212_31204,0
273,1212,three,how many boys are swimming in a pool?,bqMmyY1ImkI_0_14,1212_31205,0
274,1212,three,how many boys are playing in a pool?,bqMmyY1ImkI_0_14,1212_31206,0
275,1212,three,how many children are playing in a pool?,bqMmyY1ImkI_0_14,1212_31207,0
276,1212,pool,what did the three little boys splash in?,bqMmyY1ImkI_0_14,1212_31208,0
277,1212,pool,what are children playing in?,bqMmyY1ImkI_0_14,1212_31209,0
278,1212,pool,what are three boys swimming in?,bqMmyY1ImkI_0_14,1212_31210,0
279,1212,pool,what are three boys playing in?,bqMmyY1ImkI_0_14,1212_31211,0
280,1212,pool,what are three children playing in?,bqMmyY1ImkI_0_14,1212_31212,0
281,1212,bath,what are boys doing?,bqMmyY1ImkI_0_14,1212_31213,0
282,1212,play,what are children doing?,bqMmyY1ImkI_0_14,1212_31214,0
283,1212,play,what are kids doing?,bqMmyY1ImkI_0_14,1212_31215,0
284,1212,play,what are some children doing?,bqMmyY1ImkI_0_14,1212_31216,0
285,1212,play,what are the boys doing?,bqMmyY1ImkI_0_14,1212_31217,0
286,1212,play,what are three boys doing?,bqMmyY1ImkI_0_14,1212_31218,0
287,1212,swim,what are three boys doing?,bqMmyY1ImkI_0_14,1212_31219,0
288,1212,play,what are three children doing?,bqMmyY1ImkI_0_14,1212_31220,0
289,1212,play,what are three little boys doing?,bqMmyY1ImkI_0_14,1212_31221,0
290,1212,splash,what are three little boys doing?,bqMmyY1ImkI_0_14,1212_31222,0
291,1212,play,what are young boys doing?,bqMmyY1ImkI_0_14,1212_31223,0
292,1213,man,who is maneuvering a blue colored toy car in office by operating the remote control device?,bruzcOyIGeg_4_12,1213_31224,0
293,1213,office,what is a man maneuvering a blue colored toy car in by operating the remote control device?,bruzcOyIGeg_4_12,1213_31225,0
294,1213,man,who raced a remote control car through the office?,bruzcOyIGeg_4_12,1213_31226,0
295,1213,man,who operates remote control car through an office?,bruzcOyIGeg_4_12,1213_31227,0
296,1213,man,who runs an rc car around an office?,bruzcOyIGeg_4_12,1213_31228,0
297,1213,man,who is driving a toy car in office?,bruzcOyIGeg_4_12,1213_31229,0
298,1213,man,who is playing with a remote controlled car?,bruzcOyIGeg_4_12,1213_31230,0
299,1213,man,who is playing with the remote controlled car?,bruzcOyIGeg_4_12,1213_31231,0
300,1213,office,what did the man race a remote control car through?,bruzcOyIGeg_4_12,1213_31232,0
301,1213,office,what does a man operate remote control car through?,bruzcOyIGeg_4_12,1213_31233,0
302,1213,man,who is playing with a remote control car?,bruzcOyIGeg_4_12,1213_31234,0
303,1213,office,what does a man run an rc car around?,bruzcOyIGeg_4_12,1213_31235,0
304,1213,control,what does a man operate through an office?,bruzcOyIGeg_4_12,1213_31236,0
305,1213,car,what does a man run around an office?,bruzcOyIGeg_4_12,1213_31237,0
306,1213,man,who plays with a radio controlled car?,bruzcOyIGeg_4_12,1213_31238,0
307,1213,office,what is a man driving a toy car in?,bruzcOyIGeg_4_12,1213_31239,0
308,1213,car,what does a man play with a radio controlled?,bruzcOyIGeg_4_12,1213_31240,0
309,1213,office,what is an rc car racing around?,bruzcOyIGeg_4_12,1213_31241,0
310,1213,car,what is racing around the office?,bruzcOyIGeg_4_12,1213_31242,0
311,1213,toy,what is a man driving in office?,bruzcOyIGeg_4_12,1213_31243,0
312,1213,man,who drove a blue remote car?,bruzcOyIGeg_4_12,1213_31244,0
313,1213,man,who drives a remote control car?,bruzcOyIGeg_4_12,1213_31245,0
314,1213,play,what is a man in an office doing?,bruzcOyIGeg_4_12,1213_31246,0
315,1213,play,what is a man doing?,bruzcOyIGeg_4_12,1213_31247,0
316,1213,drive,what is a man doing?,bruzcOyIGeg_4_12,1213_31248,0
317,1213,race,what is an rc car doing?,bruzcOyIGeg_4_12,1213_31249,0
318,1213,maneuver,what is a man doing?,bruzcOyIGeg_4_12,1213_31250,0
319,1213,play,what is the man doing?,bruzcOyIGeg_4_12,1213_31251,0
320,1214,two,how many men are playing with a lion?,btuxO-C2IzE_64_72,1214_31252,0
321,1214,recognition,what did the lion jump on the men in?,btuxO-C2IzE_64_72,1214_31253,0
322,1214,lion,what jumped on the men in recognition?,btuxO-C2IzE_64_72,1214_31254,0
323,1214,two,how many men hug a lion?,btuxO-C2IzE_64_72,1214_31255,0
324,1214,two,how many men play with a lion?,btuxO-C2IzE_64_72,1214_31256,0
